mortar,round,range_m,crew,profile,shot_index,total_range_m,total_deflection_m,player_offset_x_m,creep_offset_x_m,creep_offset_y_m,creep_distance_m,heading_degrees,danger_close,offset_multiplier
M252 81mm,ACERM 81mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,1,plain spotter,1,284.08500000000004,269.08500000000004,-100.0,568,0,568.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,174.59333333333333,-100.0,379,0,379.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,143.607421875,-100.0,317,0,317.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,55.44260000000001,-100.0,106,0,106.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,1,plain spotter,1,238.51500000000001,223.51500000000001,-100.0,477,0,477.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,1,plain spotter,1,284.08500000000004,269.08500000000004,-100.0,568,0,568.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,174.59333333333333,-100.0,379,0,379.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,143.607421875,-100.0,317,0,317.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,55.44260000000001,-100.0,106,0,106.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,1,plain spotter,1,238.51500000000001,223.51500000000001,-100.0,477,0,477.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,284.08500000000004,269.08500000000004,-100.0,568,0,568.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,189.59333333333333,174.59333333333333,-100.0,379,0,379.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,158.607421875,143.607421875,-100.0,317,0,317.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,55.44260000000001,-100.0,106,0,106.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,238.51500000000001,223.51500000000001,-100.0,477,0,477.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,284.08500000000004,269.08500000000004,-100.0,568,0,568.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,189.59333333333333,174.59333333333333,-100.0,379,0,379.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,158.607421875,143.607421875,-100.0,317,0,317.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,55.44260000000001,-100.0,106,0,106.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,238.51500000000001,223.51500000000001,-100.0,477,0,477.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,284.08500000000004,269.08500000000004,-100.0,568,0,568.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,189.59333333333333,174.59333333333333,-100.0,379,0,379.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,158.607421875,143.607421875,-100.0,317,0,317.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,55.44260000000001,-100.0,106,0,106.0,90,True,1.5
M252 81mm,ACERM 81mm HE,3000,2,plain spotter,1,238.51500000000001,223.51500000000001,-100.0,477,0,477.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,SOFLAM rangefinder,1,162.67333333333335,147.67333333333335,-100.0,325,0,325.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,scout/bomber drone spotter,1,137.291015625,122.29101562499999,-100.0,275,0,275.0,90,True,2.0
M252 81mm,ACERM 81mm HE,3000,2,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,50.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,532.24428,451.19952,-100.0,1064,0,1064.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,375.4459466666667,305.90618666666666,-100.0,751,0,751.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,274.596001875,220.933141875,-100.0,549,0,549.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,245.40088000000003,175.86112,-100.0,491,0,491.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,467.94192,390.24127999999996,-100.0,936,0,936.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,323.12191999999993,260.76128,-100.0,646,0,646.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,215.86533562499997,174.67389562499997,-100.0,432,0,432.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,216.56231999999997,154.20167999999998,-100.0,433,0,433.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,511.5566604805556,437.40777365370377,-100.0,1023,0,1023.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,352.3138687155836,290.48480136594463,-100.0,705,0,705.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,248.09057128825572,203.26285481717048,-100.0,496,0,496.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,222.26880204891697,160.43973469927798,-100.0,445,0,445.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,446.5437778964259,375.9758519309506,-100.0,893,0,893.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,298.4644999875744,244.3229999917163,-100.0,597,0,597.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,186.7101120983594,155.23707994057293,-100.0,373,0,373.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,191.90489998757445,137.7633999917163,-100.0,384,0,384.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,500.9407286510624,430.3304857673749,-100.0,1002,0,1002.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,343.46177137260344,284.58340313729116,-100.0,687,0,687.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,241.67256553666354,198.98418431610904,-100.0,483,0,483.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,213.41670470593678,154.53833647062453,-100.0,427,0,427.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,436.4405339576792,369.24035597178613,-100.0,873,0,873.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,290.71303536417844,239.15535690945228,-100.0,581,0,581.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,182.20410293014737,152.2330738284316,-100.0,364,0,364.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,184.15343536417845,132.5957569094523,-100.0,368,0,368.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,500.9407286510624,430.3304857673749,-100.0,1002,0,1002.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,343.46177137260344,284.58340313729116,-100.0,687,0,687.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,241.67256553666354,198.98418431610904,-100.0,483,0,483.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,213.41670470593678,154.53833647062453,-100.0,427,0,427.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,436.4405339576792,369.24035597178613,-100.0,873,0,873.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,290.71303536417844,239.15535690945228,-100.0,581,0,581.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,182.20410293014737,152.2330738284316,-100.0,364,0,364.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,184.15343536417845,132.5957569094523,-100.0,368,0,368.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,496.43515201855996,427.3267680123733,-100.0,993,0,993.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,339.70479519964397,282.0787523553182,-100.0,679,0,679.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,238.9486579978733,197.16824595691554,-100.0,478,0,478.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,209.65972853297728,152.03368568865153,-100.0,419,0,419.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,432.15255052541727,366.38170035027815,-100.0,864,0,864.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,287.42318587797376,236.96212391864913,-100.0,575,0,575.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,180.86358587797375,130.40252391864914,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,476.30896809755416,413.9093120650361,-100.0,953,0,953.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,320.14248433271973,269.0372117773687,-100.0,640,0,640.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,220.1644919455817,184.64546858872112,-100.0,440,0,440.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,190.0974176660531,138.99214511070207,-100.0,380,0,380.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,412.1902657054644,353.0735104703096,-100.0,824,0,824.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,268.21273179679645,224.15515453119764,-100.0,536,0,536.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,161.65313179679643,117.59555453119762,-100.0,323,0,323.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,476.30896809755416,413.9093120650361,-100.0,953,0,953.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,320.14248433271973,269.0372117773687,-100.0,640,0,640.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,220.1644919455817,184.64546858872112,-100.0,440,0,440.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,190.0974176660531,138.99214511070207,-100.0,380,0,380.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,412.1902657054644,353.0735104703096,-100.0,824,0,824.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,268.21273179679645,224.15515453119764,-100.0,536,0,536.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,161.65313179679643,117.59555453119762,-100.0,323,0,323.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,418.83212000000003,375.5914133333333,-100.0,838,0,838.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,269.1137866666666,235.01807999999997,-100.0,538,0,538.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,139.06871999999998,104.97301333333331,-100.0,278,0,278.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,356.58768,316.00512,-100.0,713,0,713.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,409.9419661605266,369.6646441070177,-100.0,820,0,820.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,262.10381618054845,230.34476634258786,-100.0,524,0,524.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,132.05874951388182,100.2996996759212,-100.0,264,0,264.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,348.24403278856846,310.4426885257123,-100.0,696,0,696.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,384.38007836034205,352.6233855735614,-100.0,769,0,769.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,323.82006033823984,294.1600402254932,-100.0,648,0,648.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,400.4099723666625,363.30998157777503,-100.0,801,0,801.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,338.79161237688834,304.14107491792555,-100.0,678,0,678.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,0,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,plain spotter,1,323.34,293.84,-100.0,647,0,647.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,SOFLAM rangefinder,1,224.54,195.04,-100.0,449,0,449.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,scout/bomber drone spotter,1,180.791015625,151.291015625,-100.0,362,0,362.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,1,full gucci: player sensors/RF/EPLRS + drone,1,117.98039999999999,88.48039999999999,-100.0,236,0,236.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,plain spotter,1,377.61,348.11,-100.0,755,0,755.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,SOFLAM rangefinder,1,255.32666666666665,225.82666666666665,-100.0,511,0,511.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,scout/bomber drone spotter,1,202.107421875,172.607421875,-100.0,404,0,404.0,90,True,2.0
M252 81mm,ACERM 81mm HE,5900,2,full gucci: player sensors/RF/EPLRS + drone,1,125.2816,95.7816,-100.0,251,0,251.0,90,True,2.0
